"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"282","2020-07-17 12:54:14.986507600","192.168.56.104","192.168.56.106","TCP","80","40634","2312","80  >  40634 [PSH, ACK] Seq=14481 Ack=348 Win=30080 Len=2246 TSval=396402 TSecr=401965 [TCP segment of a reassembled PDU]"
"283","2020-07-17 12:54:14.991950928","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=16727 Win=62720 Len=0 TSval=401965 TSecr=396402"
"284","2020-07-17 12:54:14.991967294","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=16727 Ack=348 Win=30080 Len=16372 TSval=396403 TSecr=401965 [TCP segment of a reassembled PDU]"
"285","2020-07-17 12:54:14.991983810","192.168.56.104","192.168.56.106","TCP","80","40634","9785","80  >  40634 [PSH, ACK] Seq=33099 Ack=348 Win=30080 Len=9719 TSval=396403 TSecr=401965 [TCP segment of a reassembled PDU]"
"286","2020-07-17 12:54:14.995787578","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=33099 Win=95488 Len=0 TSval=401968 TSecr=396403"
"287","2020-07-17 12:54:14.995795545","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=42818 Win=114944 Len=0 TSval=401968 TSecr=396403"
"288","2020-07-17 12:54:15.005326368","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=42818 Ack=348 Win=30080 Len=16372 TSval=396407 TSecr=401968 [TCP segment of a reassembled PDU]"
"289","2020-07-17 12:54:15.005401388","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=59190 Win=142848 Len=0 TSval=401970 TSecr=396407"
"290","2020-07-17 12:54:15.005411469","192.168.56.104","192.168.56.106","TCP","80","40634","10327","80  >  40634 [PSH, ACK] Seq=59190 Ack=348 Win=30080 Len=10261 TSval=396407 TSecr=401968 [TCP segment of a reassembled PDU]"
"291","2020-07-17 12:54:15.005548077","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=69451 Win=136192 Len=0 TSval=401970 TSecr=396407"
"292","2020-07-17 12:54:15.012983623","192.168.56.104","192.168.56.106","TCP","80","40628","14546","80  >  40628 [ACK] Seq=1 Ack=359 Win=30080 Len=14480 TSval=396409 TSecr=401946 [TCP segment of a reassembled PDU]"
"293","2020-07-17 12:54:15.013109914","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=359 Ack=14481 Win=58240 Len=0 TSval=401972 TSecr=396409"
"294","2020-07-17 12:54:15.013286534","192.168.56.104","192.168.56.106","TCP","80","40628","12084","80  >  40628 [PSH, ACK] Seq=14481 Ack=359 Win=30080 Len=12018 TSval=396409 TSecr=401972 [TCP segment of a reassembled PDU]"
"295","2020-07-17 12:54:15.013419581","192.168.56.104","192.168.56.106","HTTP","80","40628","71","HTTP/1.1 200 OK  (text/css)"
"296","2020-07-17 12:54:15.013422739","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=359 Ack=26499 Win=82304 Len=0 TSval=401972 TSecr=396409"
"297","2020-07-17 12:54:15.013558094","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=359 Ack=26504 Win=82304 Len=0 TSval=401972 TSecr=396409"
"298","2020-07-17 12:54:15.019173360","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=69451 Ack=348 Win=30080 Len=16372 TSval=396410 TSecr=401970 [TCP segment of a reassembled PDU]"
"299","2020-07-17 12:54:15.019268527","192.168.56.104","192.168.56.106","TCP","80","40634","9329","80  >  40634 [PSH, ACK] Seq=85823 Ack=348 Win=30080 Len=9263 TSval=396410 TSecr=401970 [TCP segment of a reassembled PDU]"
"300","2020-07-17 12:54:15.019273061","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=85823 Win=125440 Len=0 TSval=401974 TSecr=396410"
"301","2020-07-17 12:54:15.019492684","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=95086 Win=119040 Len=0 TSval=401974 TSecr=396410"
"302","2020-07-17 12:54:15.024256771","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=95086 Ack=348 Win=30080 Len=16372 TSval=396411 TSecr=401974 [TCP segment of a reassembled PDU]"
"303","2020-07-17 12:54:15.024350667","192.168.56.104","192.168.56.106","TCP","80","40634","9965","80  >  40634 [PSH, ACK] Seq=111458 Ack=348 Win=30080 Len=9899 TSval=396411 TSecr=401974 [TCP segment of a reassembled PDU]"
"304","2020-07-17 12:54:15.026717258","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=111458 Win=108160 Len=0 TSval=401975 TSecr=396411"
"305","2020-07-17 12:54:15.026721614","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=121357 Win=101760 Len=0 TSval=401975 TSecr=396411"
"306","2020-07-17 12:54:15.029051782","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=121357 Ack=348 Win=30080 Len=16372 TSval=396412 TSecr=401975 [TCP segment of a reassembled PDU]"
"307","2020-07-17 12:54:15.029061579","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=137729 Win=91008 Len=0 TSval=401976 TSecr=396412"
"308","2020-07-17 12:54:15.029080020","192.168.56.104","192.168.56.106","TCP","80","40634","9686","80  >  40634 [PSH, ACK] Seq=137729 Ack=348 Win=30080 Len=9620 TSval=396413 TSecr=401975 [TCP segment of a reassembled PDU]"
"309","2020-07-17 12:54:15.035614600","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=147349 Ack=348 Win=30080 Len=16372 TSval=396414 TSecr=401976 [TCP segment of a reassembled PDU]"
"310","2020-07-17 12:54:15.035985765","192.168.56.104","192.168.56.106","TCP","80","40634","9818","80  >  40634 [PSH, ACK] Seq=163721 Ack=348 Win=30080 Len=9752 TSval=396414 TSecr=401976 [TCP segment of a reassembled PDU]"
"311","2020-07-17 12:54:15.039664659","192.168.56.104","192.168.56.106","TCP","80","40634","16438","80  >  40634 [PSH, ACK] Seq=173473 Ack=348 Win=30080 Len=16372 TSval=396415 TSecr=401976 [TCP segment of a reassembled PDU]"
"312","2020-07-17 12:54:15.047866529","192.168.56.104","192.168.56.106","TCP","80","40634","18890","80  >  40634 [ACK] Seq=189845 Ack=348 Win=30080 Len=18824 TSval=396417 TSecr=401976 [TCP segment of a reassembled PDU]"
"313","2020-07-17 12:54:15.056946570","192.168.56.104","192.168.56.106","TCP","80","40634","1514","80  >  40634 [ACK] Seq=208669 Ack=348 Win=30080 Len=1448 TSval=396420 TSecr=401976 [TCP segment of a reassembled PDU]"
"314","2020-07-17 12:54:15.071321779","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=210117 Win=43776 Len=0 TSval=401987 TSecr=396413"
"315","2020-07-17 12:54:15.071427957","192.168.56.104","192.168.56.106","TCP","80","40634","20338","80  >  40634 [ACK] Seq=210117 Ack=348 Win=30080 Len=20272 TSval=396423 TSecr=401987 [TCP segment of a reassembled PDU]"
"316","2020-07-17 12:54:15.071507315","192.168.56.104","192.168.56.106","TCP","80","40634","23570","[TCP Window Full] 80  >  40634 [ACK] Seq=230389 Ack=348 Win=30080 Len=23504 TSval=396423 TSecr=401987 [TCP segment of a reassembled PDU]"
"317","2020-07-17 12:54:15.115279415","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=253893 Win=15744 Len=0 TSval=401998 TSecr=396423"
"318","2020-07-17 12:54:15.115426852","192.168.56.104","192.168.56.106","TCP","80","40634","15810","[TCP Window Full] 80  >  40634 [ACK] Seq=253893 Ack=348 Win=30080 Len=15744 TSval=396434 TSecr=401998 [TCP segment of a reassembled PDU]"
"319","2020-07-17 12:54:15.159582106","192.168.56.106","192.168.56.104","TCP","40634","80","66","[TCP ZeroWindow] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=0 Len=0 TSval=402009 TSecr=396434"
"320","2020-07-17 12:54:15.373184273","192.168.56.104","192.168.56.106","TCP","80","40634","66","[TCP Keep-Alive] 80  >  40634 [ACK] Seq=269636 Ack=348 Win=30080 Len=0 TSval=396499 TSecr=402009"
"321","2020-07-17 12:54:15.373193675","192.168.56.106","192.168.56.104","TCP","40634","80","66","[TCP ZeroWindow] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=0 Len=0 TSval=402062 TSecr=396434"
"322","2020-07-17 12:54:15.430633917","192.168.56.106","192.168.56.104","HTTP","40628","80","427","GET /content/images/logo-jhipster.png HTTP/1.1 "
"323","2020-07-17 12:54:15.430818715","192.168.56.104","192.168.56.106","TCP","80","40628","66","80  >  40628 [ACK] Seq=26504 Ack=720 Win=31104 Len=0 TSval=396513 TSecr=402076"
"324","2020-07-17 12:54:15.446586827","192.168.56.106","192.168.56.104","TCP","40628","80","66","[TCP ACKed unseen segment] 40628  >  80 [ACK] Seq=720 Ack=40984 Win=111232 Len=0 TSval=402080 TSecr=396517"
"325","2020-07-17 12:54:15.446608428","192.168.56.104","192.168.56.106","TCP","80","40628","14546","[TCP Spurious Retransmission] 80  >  40628 [ACK] Seq=26504 Ack=720 Win=31104 Len=14480 TSval=396517 TSecr=402076 [TCP segment of a reassembled PDU]"
"326","2020-07-17 12:54:15.446810976","192.168.56.104","192.168.56.106","TCP","80","40628","2266","80  >  40628 [PSH, ACK] Seq=40984 Ack=720 Win=31104 Len=2200 TSval=396517 TSecr=402080 [TCP segment of a reassembled PDU]"
"327","2020-07-17 12:54:15.446817894","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=720 Ack=43184 Win=115584 Len=0 TSval=402080 TSecr=396517"
"328","2020-07-17 12:54:15.446904764","192.168.56.104","192.168.56.106","HTTP","80","40628","16313","HTTP/1.1 200 OK  (PNG)"
"329","2020-07-17 12:54:15.447116075","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=720 Ack=59431 Win=148096 Len=0 TSval=402081 TSecr=396517"
"330","2020-07-17 12:54:15.805220805","192.168.56.104","192.168.56.106","TCP","80","40634","66","[TCP Keep-Alive] 80  >  40634 [ACK] Seq=269636 Ack=348 Win=30080 Len=0 TSval=396607 TSecr=402062"
"331","2020-07-17 12:54:15.839361414","192.168.56.106","192.168.56.104","TCP","40634","80","66","[TCP Window Update] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=23040 Len=0 TSval=402179 TSecr=396434"
"332","2020-07-17 12:54:15.839373648","192.168.56.106","192.168.56.104","TCP","40634","80","66","[TCP Window Update] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=68480 Len=0 TSval=402179 TSecr=396434"
"333","2020-07-17 12:54:15.839494224","192.168.56.104","192.168.56.106","TCP","80","40634","17442","80  >  40634 [ACK] Seq=269637 Ack=348 Win=30080 Len=17376 TSval=396615 TSecr=402179 [TCP segment of a reassembled PDU]"
"334","2020-07-17 12:54:15.839658275","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=287013 Win=81280 Len=0 TSval=402179 TSecr=396615"
"335","2020-07-17 12:54:15.839783089","192.168.56.104","192.168.56.106","TCP","80","40634","8754","80  >  40634 [ACK] Seq=287013 Ack=348 Win=30080 Len=8688 TSval=396615 TSecr=402179 [TCP segment of a reassembled PDU]"
"336","2020-07-17 12:54:15.839908549","192.168.56.104","192.168.56.106","HTTP","80","40634","3642","HTTP/1.1 200 OK  (application/javascript)"
"337","2020-07-17 12:54:15.839911595","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=297149 Win=115712 Len=0 TSval=402179 TSecr=396615"
"338","2020-07-17 12:54:15.840125584","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=299277 Win=124800 Len=0 TSval=402179 TSecr=396615"
"339","2020-07-17 12:54:17.137369211","192.168.56.106","192.168.56.104","HTTP","40634","80","453","GET /content/5b990c0ef835fd109263fca4bbbf352b.png HTTP/1.1 "
"340","2020-07-17 12:54:17.137548352","192.168.56.104","192.168.56.106","TCP","80","40634","66","80  >  40634 [ACK] Seq=299277 Ack=735 Win=31104 Len=0 TSval=396940 TSecr=402503"
"341","2020-07-17 12:54:17.144455152","192.168.56.104","192.168.56.106","TCP","80","40634","14546","80  >  40634 [ACK] Seq=299277 Ack=735 Win=31104 Len=14480 TSval=396941 TSecr=402503 [TCP segment of a reassembled PDU]"
"342","2020-07-17 12:54:17.144632718","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=735 Ack=307965 Win=164992 Len=0 TSval=402505 TSecr=396941"
"343","2020-07-17 12:54:17.144638361","192.168.56.104","192.168.56.106","TCP","80","40634","2266","80  >  40634 [PSH, ACK] Seq=313757 Ack=735 Win=31104 Len=2200 TSval=396942 TSecr=402505 [TCP segment of a reassembled PDU]"
"344","2020-07-17 12:54:17.144653745","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=735 Ack=313757 Win=161920 Len=0 TSval=402505 TSecr=396941"
"345","2020-07-17 12:54:17.144796119","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=735 Ack=315957 Win=160128 Len=0 TSval=402505 TSecr=396942"
"346","2020-07-17 12:54:17.167985478","192.168.56.104","192.168.56.106","HTTP","80","40634","16313","HTTP/1.1 200 OK  (PNG)"
"347","2020-07-17 12:54:17.168152856","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=735 Ack=328989 Win=191104 Len=0 TSval=402511 TSecr=396947"
"348","2020-07-17 12:54:17.168156584","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=735 Ack=332204 Win=197504 Len=0 TSval=402511 TSecr=396947"
"349","2020-07-17 12:54:17.199211395","192.168.56.106","192.168.56.104","HTTP","40634","80","516","GET /content/d393f4b56f3bc418c31a3f5ab2d3f79d.ttf HTTP/1.1 "
"350","2020-07-17 12:54:17.215756181","192.168.56.104","192.168.56.106","TCP","80","40634","14546","80  >  40634 [ACK] Seq=332204 Ack=1185 Win=32256 Len=14480 TSval=396959 TSecr=402519 [TCP segment of a reassembled PDU]"
"351","2020-07-17 12:54:17.216102555","192.168.56.104","192.168.56.106","TCP","80","40634","2279","80  >  40634 [PSH, ACK] Seq=346684 Ack=1185 Win=32256 Len=2213 TSval=396959 TSecr=402519 [TCP segment of a reassembled PDU]"
"352","2020-07-17 12:54:17.216107348","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1185 Ack=346684 Win=226432 Len=0 TSval=402523 TSecr=396959"
"353","2020-07-17 12:54:17.216114837","192.168.56.104","192.168.56.106","TCP","80","40634","16450","80  >  40634 [PSH, ACK] Seq=348897 Ack=1185 Win=32256 Len=16384 TSval=396959 TSecr=402523 [TCP segment of a reassembled PDU]"
"354","2020-07-17 12:54:17.216118344","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1185 Ack=348897 Win=230912 Len=0 TSval=402523 TSecr=396959"
"355","2020-07-17 12:54:17.216132019","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1185 Ack=363377 Win=259840 Len=0 TSval=402523 TSecr=396959"
"356","2020-07-17 12:54:17.216377247","192.168.56.104","192.168.56.106","TCP","80","40634","16450","80  >  40634 [PSH, ACK] Seq=365281 Ack=1185 Win=32256 Len=16384 TSval=396959 TSecr=402523 [TCP segment of a reassembled PDU]"
"357","2020-07-17 12:54:17.216529788","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1185 Ack=365281 Win=263680 Len=0 TSval=402523 TSecr=396959"
"358","2020-07-17 12:54:17.216534395","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1185 Ack=381665 Win=296448 Len=0 TSval=402523 TSecr=396959"
"359","2020-07-17 12:54:17.216538287","192.168.56.104","192.168.56.106","HTTP","80","40634","3490","HTTP/1.1 200 OK  (application/x-font-ttf)"
"360","2020-07-17 12:54:17.219231093","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1185 Ack=385089 Win=303232 Len=0 TSval=402523 TSecr=396959"
"361","2020-07-17 12:54:18.166604319","192.168.56.106","192.168.56.104","HTTP","40634","80","413","GET /api/account HTTP/1.1 "
"362","2020-07-17 12:54:18.168611277","192.168.56.106","192.168.56.104","HTTP","40628","80","417","GET /management/info HTTP/1.1 "
"363","2020-07-17 12:54:18.183006417","192.168.56.104","192.168.56.106","TCP","80","40634","1128","80  >  40634 [PSH, ACK] Seq=385089 Ack=1532 Win=33280 Len=1062 TSval=397201 TSecr=402760 [TCP segment of a reassembled PDU]"
"364","2020-07-17 12:54:18.184833333","192.168.56.104","192.168.56.106","TCP","80","40628","1160","80  >  40628 [PSH, ACK] Seq=59431 Ack=1071 Win=32256 Len=1094 TSval=397202 TSecr=402761 [TCP segment of a reassembled PDU]"
"365","2020-07-17 12:54:18.185038643","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=1071 Ack=60525 Win=151040 Len=0 TSval=402765 TSecr=397202"
"366","2020-07-17 12:54:18.189267456","192.168.56.104","192.168.56.106","HTTP","80","40634","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"367","2020-07-17 12:54:18.189528146","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1532 Ack=386156 Win=306176 Len=0 TSval=402766 TSecr=397201"
"368","2020-07-17 12:54:18.190111723","192.168.56.104","192.168.56.106","TCP","80","40628","82","80  >  40628 [PSH, ACK] Seq=60525 Ack=1071 Win=32256 Len=16 TSval=397203 TSecr=402765 [TCP segment of a reassembled PDU]"
"369","2020-07-17 12:54:18.190204549","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=1071 Ack=60541 Win=151040 Len=0 TSval=402766 TSecr=397203"
"370","2020-07-17 12:54:18.190242318","192.168.56.104","192.168.56.106","HTTP","80","40628","71","HTTP/1.1 200 OK  (application/json)"
"371","2020-07-17 12:54:18.190461269","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=1071 Ack=60546 Win=151040 Len=0 TSval=402766 TSecr=397203"
"372","2020-07-17 12:54:24.291608734","192.168.56.106","192.168.56.104","TCP","40650","80","74","40650  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=404292 TSecr=0 WS=128"
"373","2020-07-17 12:54:24.291764149","192.168.56.104","192.168.56.106","TCP","80","40650","74","80  >  40650 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=398728 TSecr=404292 WS=128"
"374","2020-07-17 12:54:24.291989585","192.168.56.106","192.168.56.104","TCP","40650","80","66","40650  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=404292 TSecr=398728"
"375","2020-07-17 12:54:24.292141722","192.168.56.106","192.168.56.104","HTTP","40650","80","386","GET / HTTP/1.1 "
"376","2020-07-17 12:54:24.292243327","192.168.56.104","192.168.56.106","TCP","80","40650","66","80  >  40650 [ACK] Seq=1 Ack=321 Win=30080 Len=0 TSval=398728 TSecr=404292"
"377","2020-07-17 12:54:24.313738844","192.168.56.104","192.168.56.106","HTTP","80","40650","3252","HTTP/1.1 200 OK  (text/html)"
"378","2020-07-17 12:54:24.313857640","192.168.56.106","192.168.56.104","TCP","40650","80","66","40650  >  80 [ACK] Seq=321 Ack=3187 Win=35584 Len=0 TSval=404297 TSecr=398734"
"379","2020-07-17 12:54:24.979215890","192.168.56.106","192.168.56.104","TCP","40624","80","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=404464 TSecr=396394"
"380","2020-07-17 12:54:24.979438230","192.168.56.104","192.168.56.106","TCP","80","40624","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=398900 TSecr=401957"
"381","2020-07-17 12:54:25.043303580","192.168.56.106","192.168.56.104","TCP","40636","80","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=404480 TSecr=396398"
"382","2020-07-17 12:54:25.043315736","192.168.56.106","192.168.56.104","TCP","40626","80","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=404480 TSecr=396390"
"383","2020-07-17 12:54:25.043389014","192.168.56.104","192.168.56.106","TCP","80","40636","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=398916 TSecr=401962"
"384","2020-07-17 12:54:25.043391841","192.168.56.104","192.168.56.106","TCP","80","40626","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=398916 TSecr=401953"
"385","2020-07-17 12:54:25.273530317","192.168.56.106","192.168.56.104","HTTP","40650","80","367","GET /favicon.ico HTTP/1.1 "
"386","2020-07-17 12:54:25.285040605","192.168.56.104","192.168.56.106","HTTP","80","40650","2519","HTTP/1.1 200 OK  (PNG)"
"387","2020-07-17 12:54:25.285183378","192.168.56.106","192.168.56.104","TCP","40650","80","66","40650  >  80 [ACK] Seq=622 Ack=5640 Win=40576 Len=0 TSval=404540 TSecr=398977"
"388","2020-07-17 12:54:26.467970901","192.168.56.106","192.168.56.104","HTTP","40650","80","370","GET /api/account HTTP/1.1 "
"389","2020-07-17 12:54:26.472367511","192.168.56.106","192.168.56.104","TCP","40652","80","74","40652  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=404837 TSecr=0 WS=128"
"390","2020-07-17 12:54:26.472621073","192.168.56.104","192.168.56.106","TCP","80","40652","74","80  >  40652 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=399274 TSecr=404837 WS=128"
"391","2020-07-17 12:54:26.472627611","192.168.56.106","192.168.56.104","TCP","40652","80","66","40652  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=404837 TSecr=399274"
"392","2020-07-17 12:54:26.473129010","192.168.56.106","192.168.56.104","HTTP","40652","80","374","GET /management/info HTTP/1.1 "
"393","2020-07-17 12:54:26.480294830","192.168.56.104","192.168.56.106","TCP","80","40652","66","80  >  40652 [ACK] Seq=1 Ack=309 Win=30080 Len=0 TSval=399274 TSecr=404837"
"394","2020-07-17 12:54:26.487298529","192.168.56.104","192.168.56.106","TCP","80","40650","1128","80  >  40650 [PSH, ACK] Seq=5640 Ack=926 Win=32256 Len=1062 TSval=399277 TSecr=404836 [TCP segment of a reassembled PDU]"
"395","2020-07-17 12:54:26.487536081","192.168.56.106","192.168.56.104","TCP","40650","80","66","40650  >  80 [ACK] Seq=926 Ack=6702 Win=43392 Len=0 TSval=404841 TSecr=399277"
"396","2020-07-17 12:54:26.492156351","192.168.56.104","192.168.56.106","TCP","80","40652","1160","80  >  40652 [PSH, ACK] Seq=1 Ack=309 Win=30080 Len=1094 TSval=399278 TSecr=404837 [TCP segment of a reassembled PDU]"
"397","2020-07-17 12:54:26.492349694","192.168.56.106","192.168.56.104","TCP","40652","80","66","40652  >  80 [ACK] Seq=309 Ack=1095 Win=32128 Len=0 TSval=404842 TSecr=399278"
"398","2020-07-17 12:54:26.497438302","192.168.56.104","192.168.56.106","HTTP","80","40650","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"399","2020-07-17 12:54:26.497635608","192.168.56.106","192.168.56.104","TCP","40650","80","66","40650  >  80 [ACK] Seq=926 Ack=6707 Win=43392 Len=0 TSval=404843 TSecr=399280"
"400","2020-07-17 12:54:26.497744858","192.168.56.104","192.168.56.106","TCP","80","40652","82","80  >  40652 [PSH, ACK] Seq=1095 Ack=309 Win=30080 Len=16 TSval=399280 TSecr=404842 [TCP segment of a reassembled PDU]"
"401","2020-07-17 12:54:26.497837088","192.168.56.106","192.168.56.104","TCP","40652","80","66","40652  >  80 [ACK] Seq=309 Ack=1111 Win=32128 Len=0 TSval=404843 TSecr=399280"
"402","2020-07-17 12:54:26.497873295","192.168.56.104","192.168.56.106","HTTP","80","40652","71","HTTP/1.1 200 OK  (application/json)"
"403","2020-07-17 12:54:26.498099478","192.168.56.106","192.168.56.104","TCP","40652","80","66","40652  >  80 [ACK] Seq=309 Ack=1116 Win=32128 Len=0 TSval=404843 TSecr=399280"
"404","2020-07-17 12:54:28.371201513","192.168.56.106","192.168.56.104","TCP","40628","80","66","[TCP Keep-Alive] 40628  >  80 [ACK] Seq=1070 Ack=60546 Win=151040 Len=0 TSval=405312 TSecr=397203"
"405","2020-07-17 12:54:28.371213020","192.168.56.106","192.168.56.104","TCP","40634","80","66","[TCP Keep-Alive] 40634  >  80 [ACK] Seq=1531 Ack=386156 Win=306176 Len=0 TSval=405312 TSecr=397201"
"406","2020-07-17 12:54:28.371326174","192.168.56.104","192.168.56.106","TCP","80","40628","66","[TCP Keep-Alive ACK] 80  >  40628 [ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=399748 TSecr=402766"
"407","2020-07-17 12:54:28.371329766","192.168.56.104","192.168.56.106","TCP","80","40634","66","[TCP Keep-Alive ACK] 80  >  40634 [ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=399748 TSecr=402766"
"408","2020-07-17 12:54:35.028209944","192.168.56.106","192.168.56.104","TCP","40624","80","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=406976 TSecr=398900"
"409","2020-07-17 12:54:35.028810695","192.168.56.104","192.168.56.106","TCP","80","40624","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=401412 TSecr=401957"
"410","2020-07-17 12:54:35.283585497","192.168.56.106","192.168.56.104","TCP","40636","80","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=407040 TSecr=398916"
"411","2020-07-17 12:54:35.283597041","192.168.56.106","192.168.56.104","TCP","40626","80","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=407040 TSecr=398916"
"412","2020-07-17 12:54:35.283765534","192.168.56.104","192.168.56.106","TCP","80","40636","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=401476 TSecr=401962"
"413","2020-07-17 12:54:35.283768780","192.168.56.104","192.168.56.106","TCP","80","40626","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=401476 TSecr=401953"
"414","2020-07-17 12:54:36.499867195","192.168.56.106","192.168.56.104","TCP","40650","80","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=925 Ack=6707 Win=43392 Len=0 TSval=407344 TSecr=399280"
