"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"4508","2020-07-12 21:06:14.144151834","192.168.56.104","192.168.56.105","TCP","80","55297","18890","80  >  55297 [ACK] Seq=1688972 Ack=64426 Win=185856 Len=18824 TSval=2231484 TSecr=3088720302 [TCP segment of a reassembled PDU]"
"4509","2020-07-12 21:06:14.144158216","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1707796 Win=2060032 Len=0 TSval=3088720303 TSecr=2231484"
"4510","2020-07-12 21:06:14.144263300","192.168.56.104","192.168.56.105","TCP","80","55297","1378","80  >  55297 [PSH, ACK] Seq=1707796 Ack=64426 Win=185856 Len=1312 TSval=2231484 TSecr=3088720302 [TCP segment of a reassembled PDU]"
"4511","2020-07-12 21:06:14.144268541","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1709108 Win=2062848 Len=0 TSval=3088720303 TSecr=2231484"
"4512","2020-07-12 21:06:14.144295866","192.168.56.104","192.168.56.105","TCP","80","55297","16450","80  >  55297 [PSH, ACK] Seq=1709108 Ack=64426 Win=185856 Len=16384 TSval=2231484 TSecr=3088720302 [TCP segment of a reassembled PDU]"
"4513","2020-07-12 21:06:14.144305833","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1725492 Win=2095616 Len=0 TSval=3088720303 TSecr=2231484"
"4514","2020-07-12 21:06:14.144652534","192.168.56.104","192.168.56.105","TCP","80","55297","17442","80  >  55297 [ACK] Seq=1725492 Ack=64426 Win=185856 Len=17376 TSval=2231484 TSecr=3088720303 [TCP segment of a reassembled PDU]"
"4515","2020-07-12 21:06:14.144663417","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1742868 Win=2130432 Len=0 TSval=3088720303 TSecr=2231484"
"4516","2020-07-12 21:06:14.145208405","192.168.56.104","192.168.56.105","TCP","80","55297","962","80  >  55297 [PSH, ACK] Seq=1742868 Ack=64426 Win=185856 Len=896 TSval=2231484 TSecr=3088720303 [TCP segment of a reassembled PDU]"
"4517","2020-07-12 21:06:14.145227432","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1743764 Win=2130432 Len=0 TSval=3088720304 TSecr=2231484"
"4518","2020-07-12 21:06:14.145265439","192.168.56.104","192.168.56.105","TCP","80","55297","16450","80  >  55297 [PSH, ACK] Seq=1743764 Ack=64426 Win=185856 Len=16384 TSval=2231484 TSecr=3088720303 [TCP segment of a reassembled PDU]"
"4519","2020-07-12 21:06:14.145270165","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1760148 Win=2163200 Len=0 TSval=3088720304 TSecr=2231484"
"4520","2020-07-12 21:06:14.145287750","192.168.56.104","192.168.56.105","TCP","80","55297","18239","80  >  55297 [PSH, ACK] Seq=1760148 Ack=64426 Win=185856 Len=18173 TSval=2231484 TSecr=3088720303 [TCP segment of a reassembled PDU]"
"4521","2020-07-12 21:06:14.145292345","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1778321 Win=2199552 Len=0 TSval=3088720304 TSecr=2231484"
"4522","2020-07-12 21:06:14.145469452","192.168.56.104","192.168.56.105","TCP","80","55297","15994","80  >  55297 [ACK] Seq=1778321 Ack=64426 Win=185856 Len=15928 TSval=2231484 TSecr=3088720304 [TCP segment of a reassembled PDU]"
"4523","2020-07-12 21:06:14.145476691","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1794249 Win=2231424 Len=0 TSval=3088720304 TSecr=2231484"
"4524","2020-07-12 21:06:14.145552667","192.168.56.104","192.168.56.105","TCP","80","55297","522","80  >  55297 [PSH, ACK] Seq=1794249 Ack=64426 Win=185856 Len=456 TSval=2231484 TSecr=3088720304 [TCP segment of a reassembled PDU]"
"4525","2020-07-12 21:06:14.145556499","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1794705 Win=2231424 Len=0 TSval=3088720304 TSecr=2231484"
"4526","2020-07-12 21:06:14.145686028","192.168.56.104","192.168.56.105","HTTP","80","55297","18981","HTTP/1.1 200 OK  (application/javascript)"
"4527","2020-07-12 21:06:14.145694493","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64426 Ack=1813620 Win=2269184 Len=0 TSval=3088720304 TSecr=2231484"
"4528","2020-07-12 21:06:14.342735628","192.168.56.105","192.168.56.104","HTTP","55297","80","403","GET /content/5b990c0ef835fd109263fca4bbbf352b.png HTTP/1.1 "
"4529","2020-07-12 21:06:14.345169316","192.168.56.104","192.168.56.105","TCP","80","55297","16746","80  >  55297 [PSH, ACK] Seq=1813620 Ack=64763 Win=185856 Len=16680 TSval=2231534 TSecr=3088720501 [TCP segment of a reassembled PDU]"
"4530","2020-07-12 21:06:14.345197736","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64763 Ack=1830300 Win=2302592 Len=0 TSval=3088720504 TSecr=2231534"
"4531","2020-07-12 21:06:14.345401747","192.168.56.104","192.168.56.105","HTTP","80","55297","16313","HTTP/1.1 200 OK  (PNG)"
"4532","2020-07-12 21:06:14.345432359","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=64763 Ack=1846547 Win=2335104 Len=0 TSval=3088720504 TSecr=2231534"
"4533","2020-07-12 21:06:14.350510975","192.168.56.105","192.168.56.104","HTTP","55297","80","318","GET /content/css HTTP/1.1 "
"4534","2020-07-12 21:06:14.350542801","192.168.56.105","192.168.56.104","HTTP","35613","80","304","GET /content/5eedf6dd85c03d3b66892597b06a9492.ttf HTTP/1.1 "
"4535","2020-07-12 21:06:14.354232381","192.168.56.104","192.168.56.105","HTTP","80","55297","6502","HTTP/1.1 200 OK  (text/html)"
"4536","2020-07-12 21:06:14.354252623","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=65015 Ack=1852983 Win=2347904 Len=0 TSval=3088720513 TSecr=2231536"
"4537","2020-07-12 21:06:14.361752312","192.168.56.104","192.168.56.105","TCP","80","35613","14546","80  >  35613 [ACK] Seq=1020309 Ack=85327 Win=185856 Len=14480 TSval=2231538 TSecr=3088720509 [TCP segment of a reassembled PDU]"
"4538","2020-07-12 21:06:14.361787914","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85327 Ack=1034789 Win=64512 Len=0 TSval=3088720520 TSecr=2231538"
"4539","2020-07-12 21:06:14.362019746","192.168.56.104","192.168.56.105","TCP","80","35613","15994","80  >  35613 [ACK] Seq=1034789 Ack=85327 Win=185856 Len=15928 TSval=2231538 TSecr=3088720520 [TCP segment of a reassembled PDU]"
"4540","2020-07-12 21:06:14.362031874","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85327 Ack=1050717 Win=53888 Len=0 TSval=3088720521 TSecr=2231538"
"4541","2020-07-12 21:06:14.362190837","192.168.56.104","192.168.56.105","TCP","80","35613","2735","80  >  35613 [PSH, ACK] Seq=1050717 Ack=85327 Win=185856 Len=2669 TSval=2231538 TSecr=3088720520 [TCP segment of a reassembled PDU]"
"4542","2020-07-12 21:06:14.362198102","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85327 Ack=1053386 Win=51968 Len=0 TSval=3088720521 TSecr=2231538"
"4543","2020-07-12 21:06:14.362299777","192.168.56.104","192.168.56.105","TCP","80","35613","16450","80  >  35613 [PSH, ACK] Seq=1053386 Ack=85327 Win=185856 Len=16384 TSval=2231538 TSecr=3088720521 [TCP segment of a reassembled PDU]"
"4544","2020-07-12 21:06:14.362307963","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85327 Ack=1069770 Win=40320 Len=0 TSval=3088720521 TSecr=2231538"
"4545","2020-07-12 21:06:14.362596271","192.168.56.104","192.168.56.105","HTTP","80","35613","11150","HTTP/1.1 200 OK  (application/x-font-ttf)"
"4546","2020-07-12 21:06:14.362840836","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85327 Ack=1080854 Win=32384 Len=0 TSval=3088720521 TSecr=2231538"
"4547","2020-07-12 21:06:14.363092830","192.168.56.105","192.168.56.104","TCP","35613","80","66","[TCP Window Update] 35613  >  80 [ACK] Seq=85327 Ack=1080854 Win=66432 Len=0 TSval=3088720522 TSecr=2231538"
"4548","2020-07-12 21:06:14.374948901","192.168.56.105","192.168.56.104","HTTP","35613","80","337","GET /content/css HTTP/1.1 "
"4549","2020-07-12 21:06:14.378631397","192.168.56.104","192.168.56.105","HTTP","80","35613","6502","HTTP/1.1 200 OK  (text/html)"
"4550","2020-07-12 21:06:14.378695846","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85598 Ack=1087290 Win=73216 Len=0 TSval=3088720537 TSecr=2231542"
"4551","2020-07-12 21:06:14.583337506","192.168.56.105","192.168.56.104","HTTP","35613","80","283","GET /content/css/loading.css HTTP/1.1 "
"4552","2020-07-12 21:06:14.585484160","192.168.56.104","192.168.56.105","HTTP","80","35613","3989","HTTP/1.1 200 OK  (text/css)"
"4553","2020-07-12 21:06:14.585505571","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=85815 Ack=1091213 Win=81024 Len=0 TSval=3088720744 TSecr=2231594"
"4554","2020-07-12 21:06:14.605647324","192.168.56.105","192.168.56.104","HTTP","35613","80","271","GET /content/css HTTP/1.1 "
"4555","2020-07-12 21:06:14.608716875","192.168.56.104","192.168.56.105","HTTP","80","35613","6502","HTTP/1.1 200 OK  (text/html)"
"4556","2020-07-12 21:06:14.608738518","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86020 Ack=1097649 Win=93952 Len=0 TSval=3088720767 TSecr=2231600"
"4557","2020-07-12 21:06:14.615061451","192.168.56.105","192.168.56.104","HTTP","35613","80","304","GET /content/d393f4b56f3bc418c31a3f5ab2d3f79d.ttf HTTP/1.1 "
"4558","2020-07-12 21:06:14.617494197","192.168.56.104","192.168.56.105","TCP","80","35613","15994","80  >  35613 [ACK] Seq=1097649 Ack=86258 Win=185856 Len=15928 TSval=2231602 TSecr=3088720774 [TCP segment of a reassembled PDU]"
"4559","2020-07-12 21:06:14.617522557","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86258 Ack=1113577 Win=125696 Len=0 TSval=3088720776 TSecr=2231602"
"4560","2020-07-12 21:06:14.617586781","192.168.56.104","192.168.56.105","TCP","80","35613","831","80  >  35613 [PSH, ACK] Seq=1113577 Ack=86258 Win=185856 Len=765 TSval=2231602 TSecr=3088720774 [TCP segment of a reassembled PDU]"
"4561","2020-07-12 21:06:14.617956730","192.168.56.104","192.168.56.105","TCP","80","35613","4410","80  >  35613 [ACK] Seq=1114342 Ack=86258 Win=185856 Len=4344 TSval=2231602 TSecr=3088720774 [TCP segment of a reassembled PDU]"
"4562","2020-07-12 21:06:14.617966754","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86258 Ack=1118686 Win=137344 Len=0 TSval=3088720776 TSecr=2231602"
"4563","2020-07-12 21:06:14.618031790","192.168.56.104","192.168.56.105","TCP","80","35613","12106","80  >  35613 [PSH, ACK] Seq=1118686 Ack=86258 Win=185856 Len=12040 TSval=2231602 TSecr=3088720776 [TCP segment of a reassembled PDU]"
"4564","2020-07-12 21:06:14.618050279","192.168.56.104","192.168.56.105","TCP","80","35613","16450","80  >  35613 [PSH, ACK] Seq=1130726 Ack=86258 Win=185856 Len=16384 TSval=2231602 TSecr=3088720776 [TCP segment of a reassembled PDU]"
"4565","2020-07-12 21:06:14.618061058","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86258 Ack=1130726 Win=161408 Len=0 TSval=3088720777 TSecr=2231602"
"4566","2020-07-12 21:06:14.618080679","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86258 Ack=1147110 Win=194176 Len=0 TSval=3088720777 TSecr=2231602"
"4567","2020-07-12 21:06:14.618275565","192.168.56.104","192.168.56.105","HTTP","80","35613","3490","HTTP/1.1 200 OK  (application/x-font-ttf)"
"4568","2020-07-12 21:06:14.618282008","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86258 Ack=1150534 Win=201088 Len=0 TSval=3088720777 TSecr=2231602"
"4569","2020-07-12 21:06:14.816791961","192.168.56.105","192.168.56.104","HTTP","35613","80","340","GET /content/images HTTP/1.1 "
"4570","2020-07-12 21:06:14.816888996","192.168.56.105","192.168.56.104","HTTP","55297","80","274","GET /content/images HTTP/1.1 "
"4571","2020-07-12 21:06:14.820506292","192.168.56.104","192.168.56.105","HTTP","80","35613","6502","HTTP/1.1 200 OK  (text/html)"
"4572","2020-07-12 21:06:14.820522327","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86532 Ack=1156970 Win=213888 Len=0 TSval=3088720979 TSecr=2231653"
"4573","2020-07-12 21:06:14.825061296","192.168.56.104","192.168.56.105","HTTP","80","55297","6502","HTTP/1.1 200 OK  (text/html)"
"4574","2020-07-12 21:06:14.825089650","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=65223 Ack=1859419 Win=2360832 Len=0 TSval=3088720984 TSecr=2231654"
"4575","2020-07-12 21:06:14.838283846","192.168.56.105","192.168.56.104","HTTP","55297","80","359","GET /content/images HTTP/1.1 "
"4576","2020-07-12 21:06:14.840794910","192.168.56.105","192.168.56.104","HTTP","35613","80","377","GET /content/images/logo-jhipster.png HTTP/1.1 "
"4577","2020-07-12 21:06:14.843656595","192.168.56.104","192.168.56.105","TCP","80","35613","16746","80  >  35613 [PSH, ACK] Seq=1156970 Ack=86843 Win=185856 Len=16680 TSval=2231659 TSecr=3088720999 [TCP segment of a reassembled PDU]"
"4578","2020-07-12 21:06:14.843672175","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86843 Ack=1173650 Win=247296 Len=0 TSval=3088721002 TSecr=2231659"
"4579","2020-07-12 21:06:14.843864862","192.168.56.104","192.168.56.105","HTTP","80","35613","16313","HTTP/1.1 200 OK  (PNG)"
"4580","2020-07-12 21:06:14.843874147","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=86843 Ack=1189897 Win=279808 Len=0 TSval=3088721002 TSecr=2231659"
"4581","2020-07-12 21:06:14.846434351","192.168.56.104","192.168.56.105","HTTP","80","55297","6502","HTTP/1.1 200 OK  (text/html)"
"4582","2020-07-12 21:06:14.846454517","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=65516 Ack=1865855 Win=2373632 Len=0 TSval=3088721005 TSecr=2231659"
"4583","2020-07-12 21:06:15.049542031","192.168.56.105","192.168.56.104","HTTP","35613","80","297","GET /content/main.2217590b5cc5d0b62058.css HTTP/1.1 "
"4584","2020-07-12 21:06:15.051785049","192.168.56.104","192.168.56.105","TCP","80","35613","16746","80  >  35613 [PSH, ACK] Seq=1189897 Ack=87074 Win=185856 Len=16680 TSval=2231711 TSecr=3088721208 [TCP segment of a reassembled PDU]"
"4585","2020-07-12 21:06:15.051818518","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1206577 Win=313088 Len=0 TSval=3088721210 TSecr=2231711"
"4586","2020-07-12 21:06:15.052180369","192.168.56.104","192.168.56.105","TCP","80","35613","4410","80  >  35613 [ACK] Seq=1206577 Ack=87074 Win=185856 Len=4344 TSval=2231711 TSecr=3088721208 [TCP segment of a reassembled PDU]"
"4587","2020-07-12 21:06:15.052189481","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1210921 Win=321792 Len=0 TSval=3088721211 TSecr=2231711"
"4588","2020-07-12 21:06:15.052222620","192.168.56.104","192.168.56.105","TCP","80","35613","29557","80  >  35613 [PSH, ACK] Seq=1210921 Ack=87074 Win=185856 Len=29491 TSval=2231711 TSecr=3088721210 [TCP segment of a reassembled PDU]"
"4589","2020-07-12 21:06:15.052244321","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1240412 Win=380800 Len=0 TSval=3088721211 TSecr=2231711"
"4590","2020-07-12 21:06:15.052514120","192.168.56.104","192.168.56.105","TCP","80","35613","17442","80  >  35613 [ACK] Seq=1240412 Ack=87074 Win=185856 Len=17376 TSval=2231711 TSecr=3088721211 [TCP segment of a reassembled PDU]"
"4591","2020-07-12 21:06:15.052521797","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1257788 Win=415488 Len=0 TSval=3088721211 TSecr=2231711"
"4592","2020-07-12 21:06:15.052905075","192.168.56.104","192.168.56.105","TCP","80","35613","17442","80  >  35613 [ACK] Seq=1257788 Ack=87074 Win=185856 Len=17376 TSval=2231711 TSecr=3088721211 [TCP segment of a reassembled PDU]"
"4593","2020-07-12 21:06:15.052914056","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1275164 Win=450304 Len=0 TSval=3088721211 TSecr=2231711"
"4594","2020-07-12 21:06:15.052998211","192.168.56.104","192.168.56.105","TCP","80","35613","27578","80  >  35613 [ACK] Seq=1275164 Ack=87074 Win=185856 Len=27512 TSval=2231711 TSecr=3088721211 [TCP segment of a reassembled PDU]"
"4595","2020-07-12 21:06:15.053005293","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1302676 Win=505344 Len=0 TSval=3088721212 TSecr=2231711"
"4596","2020-07-12 21:06:15.053094756","192.168.56.104","192.168.56.105","TCP","80","35613","17442","80  >  35613 [ACK] Seq=1302676 Ack=87074 Win=185856 Len=17376 TSval=2231711 TSecr=3088721211 [TCP segment of a reassembled PDU]"
"4597","2020-07-12 21:06:15.053102042","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1320052 Win=540032 Len=0 TSval=3088721212 TSecr=2231711"
"4598","2020-07-12 21:06:15.053217113","192.168.56.104","192.168.56.105","TCP","80","35613","8754","80  >  35613 [ACK] Seq=1320052 Ack=87074 Win=185856 Len=8688 TSval=2231711 TSecr=3088721212 [TCP segment of a reassembled PDU]"
"4599","2020-07-12 21:06:15.053222909","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1328740 Win=557440 Len=0 TSval=3088721212 TSecr=2231711"
"4600","2020-07-12 21:06:15.053302432","192.168.56.104","192.168.56.105","HTTP","80","35613","17597","HTTP/1.1 200 OK  (text/css)"
"4601","2020-07-12 21:06:15.053308755","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87074 Ack=1346271 Win=592512 Len=0 TSval=3088721212 TSecr=2231711"
"4602","2020-07-12 21:06:15.067153335","192.168.56.105","192.168.56.104","HTTP","55297","80","300","GET /content/vendors.2217590b5cc5d0b62058.css HTTP/1.1 "
"4603","2020-07-12 21:06:15.069441415","192.168.56.104","192.168.56.105","HTTP","80","55297","13229","HTTP/1.1 200 OK  (text/css)"
"4604","2020-07-12 21:06:15.069458903","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=65750 Ack=1879018 Win=2400000 Len=0 TSval=3088721228 TSecr=2231715"
"4605","2020-07-12 21:06:15.258460538","192.168.56.105","192.168.56.104","HTTP","55297","80","267","GET /content HTTP/1.1 "
"4606","2020-07-12 21:06:15.260140229","192.168.56.105","192.168.56.104","HTTP","35613","80","304","GET /favicon.ico HTTP/1.1 "
"4607","2020-07-12 21:06:15.262115967","192.168.56.104","192.168.56.105","HTTP","80","35613","2519","HTTP/1.1 200 OK  (PNG)"
"4608","2020-07-12 21:06:15.262141459","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87312 Ack=1348724 Win=597376 Len=0 TSval=3088721421 TSecr=2231763"
"4609","2020-07-12 21:06:15.263141305","192.168.56.104","192.168.56.105","HTTP","80","55297","6502","HTTP/1.1 200 OK  (text/html)"
"4610","2020-07-12 21:06:15.263160413","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=65951 Ack=1885454 Win=2412928 Len=0 TSval=3088721422 TSecr=2231763"
"4611","2020-07-12 21:06:15.465651575","192.168.56.105","192.168.56.104","HTTP","55297","80","265","GET /login HTTP/1.1 "
"4612","2020-07-12 21:06:15.466710057","192.168.56.105","192.168.56.104","HTTP","35613","80","332","GET /management HTTP/1.1 "
"4613","2020-07-12 21:06:15.468508327","192.168.56.105","192.168.56.104","HTTP","39141","80","314","GET /management/ HTTP/1.1 "
"4614","2020-07-12 21:06:15.468863607","192.168.56.104","192.168.56.105","HTTP","80","55297","7083","HTTP/1.1 200 OK  (text/html)"
"4615","2020-07-12 21:06:15.468872552","192.168.56.105","192.168.56.104","TCP","55297","80","66","55297  >  80 [ACK] Seq=66150 Ack=1892471 Win=2426880 Len=0 TSval=3088721627 TSecr=2231815"
"4616","2020-07-12 21:06:15.474966297","192.168.56.104","192.168.56.105","TCP","80","35613","1127","80  >  35613 [PSH, ACK] Seq=1348724 Ack=87578 Win=185856 Len=1061 TSval=2231816 TSecr=3088721625 [TCP segment of a reassembled PDU]"
"4617","2020-07-12 21:06:15.475161078","192.168.56.104","192.168.56.105","HTTP","80","35613","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"4618","2020-07-12 21:06:15.475443802","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87578 Ack=1349790 Win=600320 Len=0 TSval=3088721634 TSecr=2231816"
"4619","2020-07-12 21:06:15.476261170","192.168.56.104","192.168.56.105","TCP","80","39141","1128","80  >  39141 [PSH, ACK] Seq=8084 Ack=643 Win=32256 Len=1062 TSval=2231817 TSecr=3088721627 [TCP segment of a reassembled PDU]"
"4620","2020-07-12 21:06:15.476277122","192.168.56.105","192.168.56.104","TCP","39141","80","66","39141  >  80 [ACK] Seq=643 Ack=9146 Win=64128 Len=0 TSval=3088721635 TSecr=2231817"
"4621","2020-07-12 21:06:15.476464111","192.168.56.104","192.168.56.105","HTTP","80","39141","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"4622","2020-07-12 21:06:15.476469710","192.168.56.105","192.168.56.104","TCP","39141","80","66","39141  >  80 [ACK] Seq=643 Ack=9151 Win=64128 Len=0 TSval=3088721635 TSecr=2231817"
"4623","2020-07-12 21:06:15.495316661","192.168.56.105","192.168.56.104","HTTP","35613","80","275","GET /management/info HTTP/1.1 "
"4624","2020-07-12 21:06:15.498433532","192.168.56.104","192.168.56.105","TCP","80","35613","1233","80  >  35613 [PSH, ACK] Seq=1349790 Ack=87787 Win=185856 Len=1167 TSval=2231822 TSecr=3088721654 [TCP segment of a reassembled PDU]"
"4625","2020-07-12 21:06:15.498694246","192.168.56.104","192.168.56.105","HTTP","80","35613","71","HTTP/1.1 200 OK  (application/vnd.spring-boot.actuator.v2+json)"
"4626","2020-07-12 21:06:15.504143301","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87787 Ack=1350962 Win=603264 Len=0 TSval=3088721663 TSecr=2231822"
"4627","2020-07-12 21:06:15.504171255","192.168.56.105","192.168.56.104","HTTP","39141","80","351","GET /management HTTP/1.1 "
"4628","2020-07-12 21:06:15.508152821","192.168.56.104","192.168.56.105","TCP","80","39141","1127","80  >  39141 [PSH, ACK] Seq=9151 Ack=928 Win=33280 Len=1061 TSval=2231825 TSecr=3088721663 [TCP segment of a reassembled PDU]"
"4629","2020-07-12 21:06:15.508210847","192.168.56.105","192.168.56.104","TCP","39141","80","66","39141  >  80 [ACK] Seq=928 Ack=10212 Win=64128 Len=0 TSval=3088721667 TSecr=2231825"
"4630","2020-07-12 21:06:15.508323803","192.168.56.104","192.168.56.105","HTTP","80","39141","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"4631","2020-07-12 21:06:15.508330728","192.168.56.105","192.168.56.104","TCP","39141","80","66","39141  >  80 [ACK] Seq=928 Ack=10217 Win=64128 Len=0 TSval=3088721667 TSecr=2231825"
"4632","2020-07-12 21:06:15.711709706","192.168.56.105","192.168.56.104","HTTP","39141","80","275","GET /manifest.webapp HTTP/1.1 "
"4633","2020-07-12 21:06:15.714949900","192.168.56.104","192.168.56.105","HTTP","80","39141","1808","HTTP/1.1 200 OK "
"4634","2020-07-12 21:06:15.714978294","192.168.56.105","192.168.56.104","TCP","39141","80","66","39141  >  80 [ACK] Seq=1137 Ack=11959 Win=63488 Len=0 TSval=3088721873 TSecr=2231876"
"4635","2020-07-12 21:06:15.718697804","192.168.56.105","192.168.56.104","HTTP","35613","80","270","GET /robots.txt HTTP/1.1 "
"4636","2020-07-12 21:06:15.720942831","192.168.56.104","192.168.56.105","HTTP","80","35613","1192","HTTP/1.1 200 OK  (text/plain)"
"4637","2020-07-12 21:06:15.762657679","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=87991 Ack=1352088 Win=606080 Len=0 TSval=3088721921 TSecr=2231878"
"4638","2020-07-12 21:06:15.916595986","192.168.56.105","192.168.56.104","HTTP","35613","80","271","GET /sitemap.xml HTTP/1.1 "
"4639","2020-07-12 21:06:15.921070596","192.168.56.104","192.168.56.105","TCP","80","35613","1035","80  >  35613 [PSH, ACK] Seq=1352088 Ack=88196 Win=185856 Len=969 TSval=2231928 TSecr=3088722075 [TCP segment of a reassembled PDU]"
"4640","2020-07-12 21:06:15.921083388","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=88196 Ack=1353057 Win=609024 Len=0 TSval=3088722080 TSecr=2231928"
"4641","2020-07-12 21:06:15.921201490","192.168.56.104","192.168.56.105","HTTP","80","35613","71","HTTP/1.1 404 Not Found  (application/json)"
"4642","2020-07-12 21:06:15.921207209","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=88196 Ack=1353062 Win=609024 Len=0 TSval=3088722080 TSecr=2231928"
"4643","2020-07-12 21:06:15.929500613","192.168.56.105","192.168.56.104","HTTP","35613","80","286","GET /v2 HTTP/1.1 "
"4644","2020-07-12 21:06:15.930224108","192.168.56.105","192.168.56.104","HTTP","39141","80","262","GET /v2 HTTP/1.1 "
"4645","2020-07-12 21:06:15.932568676","192.168.56.104","192.168.56.105","HTTP","80","35613","7083","HTTP/1.1 200 OK  (text/html)"
"4646","2020-07-12 21:06:15.932599292","192.168.56.105","192.168.56.104","TCP","35613","80","66","35613  >  80 [ACK] Seq=88416 Ack=1360079 Win=622976 Len=0 TSval=3088722091 TSecr=2231931"
"4647","2020-07-12 21:06:15.936497052","192.168.56.104","192.168.56.105","HTTP","80","39141","7083","HTTP/1.1 200 OK  (text/html)"
"4648","2020-07-12 21:06:15.936534014","192.168.56.105","192.168.56.104","TCP","39141","80","66","39141  >  80 [ACK] Seq=1333 Ack=18976 Win=60672 Len=0 TSval=3088722095 TSecr=2231932"
"4649","2020-07-12 21:06:15.944857407","192.168.56.105","192.168.56.104","HTTP","39141","80","305","GET /v2 HTTP/1.1 "
