"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"310","1595012055.035","192.168.56.104","192.168.56.106","TCP","9818","80  >  40634 [PSH, ACK] Seq=163721 Ack=348 Win=30080 Len=9752 TSval=396414 TSecr=401976 [TCP segment of a reassembled PDU]","80","40634"
"311","1595012055.039","192.168.56.104","192.168.56.106","TCP","16438","80  >  40634 [PSH, ACK] Seq=173473 Ack=348 Win=30080 Len=16372 TSval=396415 TSecr=401976 [TCP segment of a reassembled PDU]","80","40634"
"312","1595012055.047","192.168.56.104","192.168.56.106","TCP","18890","80  >  40634 [ACK] Seq=189845 Ack=348 Win=30080 Len=18824 TSval=396417 TSecr=401976 [TCP segment of a reassembled PDU]","80","40634"
"313","1595012055.056","192.168.56.104","192.168.56.106","TCP","1514","80  >  40634 [ACK] Seq=208669 Ack=348 Win=30080 Len=1448 TSval=396420 TSecr=401976 [TCP segment of a reassembled PDU]","80","40634"
"314","1595012055.071","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=348 Ack=210117 Win=43776 Len=0 TSval=401987 TSecr=396413","40634","80"
"315","1595012055.071","192.168.56.104","192.168.56.106","TCP","20338","80  >  40634 [ACK] Seq=210117 Ack=348 Win=30080 Len=20272 TSval=396423 TSecr=401987 [TCP segment of a reassembled PDU]","80","40634"
"316","1595012055.071","192.168.56.104","192.168.56.106","TCP","23570","[TCP Window Full] 80  >  40634 [ACK] Seq=230389 Ack=348 Win=30080 Len=23504 TSval=396423 TSecr=401987 [TCP segment of a reassembled PDU]","80","40634"
"317","1595012055.115","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=348 Ack=253893 Win=15744 Len=0 TSval=401998 TSecr=396423","40634","80"
"318","1595012055.115","192.168.56.104","192.168.56.106","TCP","15810","[TCP Window Full] 80  >  40634 [ACK] Seq=253893 Ack=348 Win=30080 Len=15744 TSval=396434 TSecr=401998 [TCP segment of a reassembled PDU]","80","40634"
"319","1595012055.159","192.168.56.106","192.168.56.104","TCP","66","[TCP ZeroWindow] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=0 Len=0 TSval=402009 TSecr=396434","40634","80"
"320","1595012055.373","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive] 80  >  40634 [ACK] Seq=269636 Ack=348 Win=30080 Len=0 TSval=396499 TSecr=402009","80","40634"
"321","1595012055.373","192.168.56.106","192.168.56.104","TCP","66","[TCP ZeroWindow] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=0 Len=0 TSval=402062 TSecr=396434","40634","80"
"322","1595012055.430","192.168.56.106","192.168.56.104","HTTP","427","GET /content/images/logo-jhipster.png HTTP/1.1 ","40628","80"
"323","1595012055.430","192.168.56.104","192.168.56.106","TCP","66","80  >  40628 [ACK] Seq=26504 Ack=720 Win=31104 Len=0 TSval=396513 TSecr=402076","80","40628"
"324","1595012055.446","192.168.56.106","192.168.56.104","TCP","66","[TCP ACKed unseen segment] 40628  >  80 [ACK] Seq=720 Ack=40984 Win=111232 Len=0 TSval=402080 TSecr=396517","40628","80"
"325","1595012055.446","192.168.56.104","192.168.56.106","TCP","14546","[TCP Spurious Retransmission] 80  >  40628 [ACK] Seq=26504 Ack=720 Win=31104 Len=14480 TSval=396517 TSecr=402076 [TCP segment of a reassembled PDU]","80","40628"
"326","1595012055.446","192.168.56.104","192.168.56.106","TCP","2266","80  >  40628 [PSH, ACK] Seq=40984 Ack=720 Win=31104 Len=2200 TSval=396517 TSecr=402080 [TCP segment of a reassembled PDU]","80","40628"
"327","1595012055.446","192.168.56.106","192.168.56.104","TCP","66","40628  >  80 [ACK] Seq=720 Ack=43184 Win=115584 Len=0 TSval=402080 TSecr=396517","40628","80"
"328","1595012055.446","192.168.56.104","192.168.56.106","HTTP","16313","HTTP/1.1 200 OK  (PNG)","80","40628"
"329","1595012055.447","192.168.56.106","192.168.56.104","TCP","66","40628  >  80 [ACK] Seq=720 Ack=59431 Win=148096 Len=0 TSval=402081 TSecr=396517","40628","80"
"330","1595012055.805","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive] 80  >  40634 [ACK] Seq=269636 Ack=348 Win=30080 Len=0 TSval=396607 TSecr=402062","80","40634"
"331","1595012055.839","192.168.56.106","192.168.56.104","TCP","66","[TCP Window Update] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=23040 Len=0 TSval=402179 TSecr=396434","40634","80"
"332","1595012055.839","192.168.56.106","192.168.56.104","TCP","66","[TCP Window Update] 40634  >  80 [ACK] Seq=348 Ack=269637 Win=68480 Len=0 TSval=402179 TSecr=396434","40634","80"
"333","1595012055.839","192.168.56.104","192.168.56.106","TCP","17442","80  >  40634 [ACK] Seq=269637 Ack=348 Win=30080 Len=17376 TSval=396615 TSecr=402179 [TCP segment of a reassembled PDU]","80","40634"
"334","1595012055.839","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=348 Ack=287013 Win=81280 Len=0 TSval=402179 TSecr=396615","40634","80"
"335","1595012055.839","192.168.56.104","192.168.56.106","TCP","8754","80  >  40634 [ACK] Seq=287013 Ack=348 Win=30080 Len=8688 TSval=396615 TSecr=402179 [TCP segment of a reassembled PDU]","80","40634"
"336","1595012055.839","192.168.56.104","192.168.56.106","HTTP","3642","HTTP/1.1 200 OK  (application/javascript)","80","40634"
"337","1595012055.839","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=348 Ack=297149 Win=115712 Len=0 TSval=402179 TSecr=396615","40634","80"
"338","1595012055.840","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=348 Ack=299277 Win=124800 Len=0 TSval=402179 TSecr=396615","40634","80"
"339","1595012057.137","192.168.56.106","192.168.56.104","HTTP","453","GET /content/5b990c0ef835fd109263fca4bbbf352b.png HTTP/1.1 ","40634","80"
"340","1595012057.137","192.168.56.104","192.168.56.106","TCP","66","80  >  40634 [ACK] Seq=299277 Ack=735 Win=31104 Len=0 TSval=396940 TSecr=402503","80","40634"
"341","1595012057.144","192.168.56.104","192.168.56.106","TCP","14546","80  >  40634 [ACK] Seq=299277 Ack=735 Win=31104 Len=14480 TSval=396941 TSecr=402503 [TCP segment of a reassembled PDU]","80","40634"
"342","1595012057.144","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=735 Ack=307965 Win=164992 Len=0 TSval=402505 TSecr=396941","40634","80"
"343","1595012057.144","192.168.56.104","192.168.56.106","TCP","2266","80  >  40634 [PSH, ACK] Seq=313757 Ack=735 Win=31104 Len=2200 TSval=396942 TSecr=402505 [TCP segment of a reassembled PDU]","80","40634"
"344","1595012057.144","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=735 Ack=313757 Win=161920 Len=0 TSval=402505 TSecr=396941","40634","80"
"345","1595012057.144","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=735 Ack=315957 Win=160128 Len=0 TSval=402505 TSecr=396942","40634","80"
"346","1595012057.167","192.168.56.104","192.168.56.106","HTTP","16313","HTTP/1.1 200 OK  (PNG)","80","40634"
"347","1595012057.168","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=735 Ack=328989 Win=191104 Len=0 TSval=402511 TSecr=396947","40634","80"
"348","1595012057.168","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=735 Ack=332204 Win=197504 Len=0 TSval=402511 TSecr=396947","40634","80"
"349","1595012057.199","192.168.56.106","192.168.56.104","HTTP","516","GET /content/d393f4b56f3bc418c31a3f5ab2d3f79d.ttf HTTP/1.1 ","40634","80"
"350","1595012057.215","192.168.56.104","192.168.56.106","TCP","14546","80  >  40634 [ACK] Seq=332204 Ack=1185 Win=32256 Len=14480 TSval=396959 TSecr=402519 [TCP segment of a reassembled PDU]","80","40634"
"351","1595012057.216","192.168.56.104","192.168.56.106","TCP","2279","80  >  40634 [PSH, ACK] Seq=346684 Ack=1185 Win=32256 Len=2213 TSval=396959 TSecr=402519 [TCP segment of a reassembled PDU]","80","40634"
"352","1595012057.216","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1185 Ack=346684 Win=226432 Len=0 TSval=402523 TSecr=396959","40634","80"
"353","1595012057.216","192.168.56.104","192.168.56.106","TCP","16450","80  >  40634 [PSH, ACK] Seq=348897 Ack=1185 Win=32256 Len=16384 TSval=396959 TSecr=402523 [TCP segment of a reassembled PDU]","80","40634"
"354","1595012057.216","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1185 Ack=348897 Win=230912 Len=0 TSval=402523 TSecr=396959","40634","80"
"355","1595012057.216","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1185 Ack=363377 Win=259840 Len=0 TSval=402523 TSecr=396959","40634","80"
"356","1595012057.216","192.168.56.104","192.168.56.106","TCP","16450","80  >  40634 [PSH, ACK] Seq=365281 Ack=1185 Win=32256 Len=16384 TSval=396959 TSecr=402523 [TCP segment of a reassembled PDU]","80","40634"
"357","1595012057.216","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1185 Ack=365281 Win=263680 Len=0 TSval=402523 TSecr=396959","40634","80"
"358","1595012057.216","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1185 Ack=381665 Win=296448 Len=0 TSval=402523 TSecr=396959","40634","80"
"359","1595012057.216","192.168.56.104","192.168.56.106","HTTP","3490","HTTP/1.1 200 OK  (application/x-font-ttf)","80","40634"
"360","1595012057.219","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1185 Ack=385089 Win=303232 Len=0 TSval=402523 TSecr=396959","40634","80"
"361","1595012058.166","192.168.56.106","192.168.56.104","HTTP","413","GET /api/account HTTP/1.1 ","40634","80"
"362","1595012058.168","192.168.56.106","192.168.56.104","HTTP","417","GET /management/info HTTP/1.1 ","40628","80"
"363","1595012058.183","192.168.56.104","192.168.56.106","TCP","1128","80  >  40634 [PSH, ACK] Seq=385089 Ack=1532 Win=33280 Len=1062 TSval=397201 TSecr=402760 [TCP segment of a reassembled PDU]","80","40634"
"364","1595012058.184","192.168.56.104","192.168.56.106","TCP","1160","80  >  40628 [PSH, ACK] Seq=59431 Ack=1071 Win=32256 Len=1094 TSval=397202 TSecr=402761 [TCP segment of a reassembled PDU]","80","40628"
"365","1595012058.185","192.168.56.106","192.168.56.104","TCP","66","40628  >  80 [ACK] Seq=1071 Ack=60525 Win=151040 Len=0 TSval=402765 TSecr=397202","40628","80"
"366","1595012058.189","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 401 Unauthorized  (application/problem+json)","80","40634"
"367","1595012058.189","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [ACK] Seq=1532 Ack=386156 Win=306176 Len=0 TSval=402766 TSecr=397201","40634","80"
"368","1595012058.190","192.168.56.104","192.168.56.106","TCP","82","80  >  40628 [PSH, ACK] Seq=60525 Ack=1071 Win=32256 Len=16 TSval=397203 TSecr=402765 [TCP segment of a reassembled PDU]","80","40628"
"369","1595012058.190","192.168.56.106","192.168.56.104","TCP","66","40628  >  80 [ACK] Seq=1071 Ack=60541 Win=151040 Len=0 TSval=402766 TSecr=397203","40628","80"
"370","1595012058.190","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40628"
"371","1595012058.190","192.168.56.106","192.168.56.104","TCP","66","40628  >  80 [ACK] Seq=1071 Ack=60546 Win=151040 Len=0 TSval=402766 TSecr=397203","40628","80"
"372","1595012064.291","192.168.56.106","192.168.56.104","TCP","74","40650  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=404292 TSecr=0 WS=128","40650","80"
"373","1595012064.291","192.168.56.104","192.168.56.106","TCP","74","80  >  40650 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=398728 TSecr=404292 WS=128","80","40650"
"374","1595012064.291","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=404292 TSecr=398728","40650","80"
"375","1595012064.292","192.168.56.106","192.168.56.104","HTTP","386","GET / HTTP/1.1 ","40650","80"
"376","1595012064.292","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=1 Ack=321 Win=30080 Len=0 TSval=398728 TSecr=404292","80","40650"
"377","1595012064.313","192.168.56.104","192.168.56.106","HTTP","3252","HTTP/1.1 200 OK  (text/html)","80","40650"
"378","1595012064.313","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=321 Ack=3187 Win=35584 Len=0 TSval=404297 TSecr=398734","40650","80"
"379","1595012064.979","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=404464 TSecr=396394","40624","80"
"380","1595012064.979","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=398900 TSecr=401957","80","40624"
"381","1595012065.043","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=404480 TSecr=396398","40636","80"
"382","1595012065.043","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=404480 TSecr=396390","40626","80"
"383","1595012065.043","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=398916 TSecr=401962","80","40636"
"384","1595012065.043","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=398916 TSecr=401953","80","40626"
"385","1595012065.273","192.168.56.106","192.168.56.104","HTTP","367","GET /favicon.ico HTTP/1.1 ","40650","80"
"386","1595012065.285","192.168.56.104","192.168.56.106","HTTP","2519","HTTP/1.1 200 OK  (PNG)","80","40650"
"387","1595012065.285","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=622 Ack=5640 Win=40576 Len=0 TSval=404540 TSecr=398977","40650","80"
"388","1595012066.467","192.168.56.106","192.168.56.104","HTTP","370","GET /api/account HTTP/1.1 ","40650","80"
"389","1595012066.472","192.168.56.106","192.168.56.104","TCP","74","40652  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=404837 TSecr=0 WS=128","40652","80"
"390","1595012066.472","192.168.56.104","192.168.56.106","TCP","74","80  >  40652 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=399274 TSecr=404837 WS=128","80","40652"
"391","1595012066.472","192.168.56.106","192.168.56.104","TCP","66","40652  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=404837 TSecr=399274","40652","80"
"392","1595012066.473","192.168.56.106","192.168.56.104","HTTP","374","GET /management/info HTTP/1.1 ","40652","80"
"393","1595012066.480","192.168.56.104","192.168.56.106","TCP","66","80  >  40652 [ACK] Seq=1 Ack=309 Win=30080 Len=0 TSval=399274 TSecr=404837","80","40652"
"394","1595012066.487","192.168.56.104","192.168.56.106","TCP","1128","80  >  40650 [PSH, ACK] Seq=5640 Ack=926 Win=32256 Len=1062 TSval=399277 TSecr=404836 [TCP segment of a reassembled PDU]","80","40650"
"395","1595012066.487","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=926 Ack=6702 Win=43392 Len=0 TSval=404841 TSecr=399277","40650","80"
"396","1595012066.492","192.168.56.104","192.168.56.106","TCP","1160","80  >  40652 [PSH, ACK] Seq=1 Ack=309 Win=30080 Len=1094 TSval=399278 TSecr=404837 [TCP segment of a reassembled PDU]","80","40652"
"397","1595012066.492","192.168.56.106","192.168.56.104","TCP","66","40652  >  80 [ACK] Seq=309 Ack=1095 Win=32128 Len=0 TSval=404842 TSecr=399278","40652","80"
"398","1595012066.497","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 401 Unauthorized  (application/problem+json)","80","40650"
"399","1595012066.497","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=926 Ack=6707 Win=43392 Len=0 TSval=404843 TSecr=399280","40650","80"
"400","1595012066.497","192.168.56.104","192.168.56.106","TCP","82","80  >  40652 [PSH, ACK] Seq=1095 Ack=309 Win=30080 Len=16 TSval=399280 TSecr=404842 [TCP segment of a reassembled PDU]","80","40652"
"401","1595012066.497","192.168.56.106","192.168.56.104","TCP","66","40652  >  80 [ACK] Seq=309 Ack=1111 Win=32128 Len=0 TSval=404843 TSecr=399280","40652","80"
"402","1595012066.497","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40652"
"403","1595012066.498","192.168.56.106","192.168.56.104","TCP","66","40652  >  80 [ACK] Seq=309 Ack=1116 Win=32128 Len=0 TSval=404843 TSecr=399280","40652","80"
"404","1595012068.371","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40628  >  80 [ACK] Seq=1070 Ack=60546 Win=151040 Len=0 TSval=405312 TSecr=397203","40628","80"
"405","1595012068.371","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40634  >  80 [ACK] Seq=1531 Ack=386156 Win=306176 Len=0 TSval=405312 TSecr=397201","40634","80"
"406","1595012068.371","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40628 [ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=399748 TSecr=402766","80","40628"
"407","1595012068.371","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40634 [ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=399748 TSecr=402766","80","40634"
"408","1595012075.028","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=406976 TSecr=398900","40624","80"
"409","1595012075.028","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=401412 TSecr=401957","80","40624"
"410","1595012075.283","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=407040 TSecr=398916","40636","80"
"411","1595012075.283","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=407040 TSecr=398916","40626","80"
"412","1595012075.283","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=401476 TSecr=401962","80","40636"
"413","1595012075.283","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=401476 TSecr=401953","80","40626"
"414","1595012076.499","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=925 Ack=6707 Win=43392 Len=0 TSval=407344 TSecr=399280","40650","80"
"415","1595012076.500","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=6707 Ack=926 Win=32256 Len=0 TSval=401780 TSecr=404843","80","40650"
"416","1595012076.563","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40652  >  80 [ACK] Seq=308 Ack=1116 Win=32128 Len=0 TSval=407360 TSecr=399280","40652","80"
"417","1595012076.564","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40652 [ACK] Seq=1116 Ack=309 Win=30080 Len=0 TSval=401796 TSecr=404843","80","40652"
"418","1595012078.611","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40628  >  80 [ACK] Seq=1070 Ack=60546 Win=151040 Len=0 TSval=407872 TSecr=399748","40628","80"
"419","1595012078.611","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40634  >  80 [ACK] Seq=1531 Ack=386156 Win=306176 Len=0 TSval=407872 TSecr=399748","40634","80"
"420","1595012078.611","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40628 [ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=402308 TSecr=402766","80","40628"
"421","1595012078.611","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40634 [ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=402308 TSecr=402766","80","40634"
"422","1595012085.267","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=409536 TSecr=401412","40624","80"
"423","1595012085.268","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=403972 TSecr=401957","80","40624"
"424","1595012085.523","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=409600 TSecr=401476","40636","80"
"425","1595012085.523","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=409600 TSecr=401476","40626","80"
"426","1595012085.523","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=404036 TSecr=401962","80","40636"
"427","1595012085.523","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=404036 TSecr=401953","80","40626"
"428","1595012086.548","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=925 Ack=6707 Win=43392 Len=0 TSval=409856 TSecr=401780","40650","80"
"429","1595012086.548","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=6707 Ack=926 Win=32256 Len=0 TSval=404292 TSecr=404843","80","40650"
"430","1595012086.804","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40652  >  80 [ACK] Seq=308 Ack=1116 Win=32128 Len=0 TSval=409920 TSecr=401796","40652","80"
"431","1595012086.804","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40652 [ACK] Seq=1116 Ack=309 Win=30080 Len=0 TSval=404356 TSecr=404843","80","40652"
"432","1595012088.852","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40628  >  80 [ACK] Seq=1070 Ack=60546 Win=151040 Len=0 TSval=410432 TSecr=402308","40628","80"
"433","1595012088.852","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40634  >  80 [ACK] Seq=1531 Ack=386156 Win=306176 Len=0 TSval=410432 TSecr=402308","40634","80"
"434","1595012088.852","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40628 [ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=404868 TSecr=402766","80","40628"
"435","1595012088.852","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40634 [ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=404868 TSecr=402766","80","40634"
"436","1595012095.507","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=412096 TSecr=403972","40624","80"
"437","1595012095.507","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=406532 TSecr=401957","80","40624"
"438","1595012095.764","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=412160 TSecr=404036","40636","80"
"439","1595012095.764","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=412160 TSecr=404036","40626","80"
"440","1595012095.764","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=406596 TSecr=401962","80","40636"
"441","1595012095.764","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=406596 TSecr=401953","80","40626"
"442","1595012096.787","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=925 Ack=6707 Win=43392 Len=0 TSval=412416 TSecr=404292","40650","80"
"443","1595012096.787","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=6707 Ack=926 Win=32256 Len=0 TSval=406852 TSecr=404843","80","40650"
"444","1595012097.043","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40652  >  80 [ACK] Seq=308 Ack=1116 Win=32128 Len=0 TSval=412480 TSecr=404356","40652","80"
"445","1595012097.043","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40652 [ACK] Seq=1116 Ack=309 Win=30080 Len=0 TSval=406916 TSecr=404843","80","40652"
"446","1595012099.091","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40628  >  80 [ACK] Seq=1070 Ack=60546 Win=151040 Len=0 TSval=412992 TSecr=404868","40628","80"
"447","1595012099.091","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40634  >  80 [ACK] Seq=1531 Ack=386156 Win=306176 Len=0 TSval=412992 TSecr=404868","40634","80"
"448","1595012099.092","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40628 [ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=407428 TSecr=402766","80","40628"
"449","1595012099.092","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40634 [ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=407428 TSecr=402766","80","40634"
"450","1595012100.513","PcsCompu_6c:9b:66","PcsCompu_93:e0:ab","ARP","60","Who has 192.168.56.106? Tell 192.168.56.104","",""
"451","1595012100.513","PcsCompu_93:e0:ab","PcsCompu_6c:9b:66","ARP","60","192.168.56.106 is at 08:00:27:93:e0:ab","",""
"452","1595012105.747","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40624  >  80 [ACK] Seq=707 Ack=4220 Win=38528 Len=0 TSval=414656 TSecr=406532","40624","80"
"453","1595012105.747","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40624 [ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=409092 TSecr=401957","80","40624"
"454","1595012106.003","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40636  >  80 [ACK] Seq=345 Ack=23418 Win=76160 Len=0 TSval=414720 TSecr=406596","40636","80"
